"player","points","cells","env_number","gempresent","round","tot_points","gem","cell","x","y"
147,-20,13,3,1,10,769,0,12,4,1
147,-11,14,3,1,10,769,0,13,5,1
147,21,15,3,1,10,769,0,14,6,1
147,33,15,3,1,10,769,0,14,6,1
147,38,15,3,1,10,769,0,14,6,1
147,6,15,3,1,10,769,0,14,6,1
147,0,15,3,1,10,769,0,14,6,1
147,-2,15,3,1,10,769,0,14,6,1
147,41,23,3,1,10,769,0,22,6,2
147,51,23,3,1,10,769,0,22,6,2
147,57,23,3,1,10,769,0,22,6,2
147,40,23,3,1,10,769,0,22,6,2
147,46,23,3,1,10,769,0,22,6,2
147,52,23,3,1,10,769,0,22,6,2
147,60,23,3,1,10,769,0,22,6,2
147,39,23,3,1,10,769,0,22,6,2
147,46,23,3,1,10,769,0,22,6,2
147,39,23,3,1,10,769,0,22,6,2
147,45,23,3,1,10,769,0,22,6,2
147,36,23,3,1,10,769,0,22,6,2
147,41,23,3,1,10,769,0,22,6,2
147,55,23,3,1,10,769,0,22,6,2
147,54,23,3,1,10,769,0,22,6,2
147,38,23,3,1,10,769,0,22,6,2
147,8,26,1,1,11,667,0,25,1,3
147,7,26,1,1,11,667,0,25,1,3
147,7,26,1,1,11,667,0,25,1,3
147,7,26,1,1,11,667,0,25,1,3
147,7,26,1,1,11,667,0,25,1,3
147,30,27,1,1,11,667,0,26,2,3
147,43,27,1,1,11,667,0,26,2,3
147,18,27,1,1,11,667,0,26,2,3
147,18,27,1,1,11,667,0,26,2,3
147,53,27,1,1,11,667,0,26,2,3
147,19,27,1,1,11,667,0,26,2,3
147,36,27,1,1,11,667,0,26,2,3
147,55,27,1,1,11,667,0,26,2,3
147,43,27,1,1,11,667,0,26,2,3
147,30,27,1,1,11,667,0,26,2,3
147,23,27,1,1,11,667,0,26,2,3
147,27,27,1,1,11,667,0,26,2,3
147,11,27,1,1,11,667,0,26,2,3
147,26,27,1,1,11,667,0,26,2,3
147,30,27,1,1,11,667,0,26,2,3
147,27,27,1,1,11,667,0,26,2,3
147,50,27,1,1,11,667,0,26,2,3
147,21,27,1,1,11,667,0,26,2,3
147,31,27,1,1,11,667,0,26,2,3
147,40,27,1,1,11,667,0,26,2,3
147,51,38,2,1,12,1281,0,37,5,4
147,66,38,2,1,12,1281,0,37,5,4
147,45,38,2,1,12,1281,0,37,5,4
147,55,38,2,1,12,1281,0,37,5,4
147,62,38,2,1,12,1281,0,37,5,4
147,64,38,2,1,12,1281,0,37,5,4
147,32,38,2,1,12,1281,0,37,5,4
147,69,38,2,1,12,1281,0,37,5,4
147,51,38,2,1,12,1281,0,37,5,4
147,32,38,2,1,12,1281,0,37,5,4
147,67,38,2,1,12,1281,0,37,5,4
147,58,38,2,1,12,1281,0,37,5,4
147,36,38,2,1,12,1281,0,37,5,4
147,38,38,2,1,12,1281,0,37,5,4
147,25,38,2,1,12,1281,0,37,5,4
147,69,38,2,1,12,1281,0,37,5,4
147,64,38,2,1,12,1281,0,37,5,4
147,61,38,2,1,12,1281,0,37,5,4
147,40,38,2,1,12,1281,0,37,5,4
147,29,38,2,1,12,1281,0,37,5,4
147,50,38,2,1,12,1281,0,37,5,4
147,67,38,2,1,12,1281,0,37,5,4
147,50,38,2,1,12,1281,0,37,5,4
147,64,38,2,1,12,1281,0,37,5,4
147,36,38,2,1,12,1281,0,37,5,4
148,-17,19,4,0,1,295,0,18,2,2
148,21,56,4,0,1,295,0,55,7,6
148,-48,43,4,0,1,295,0,42,2,5
148,4,57,4,0,1,295,0,56,0,7
148,46,29,4,0,1,295,0,28,4,3
148,19,8,4,0,1,295,0,7,7,0
148,-7,62,4,0,1,295,0,61,5,7
148,9,25,4,0,1,295,0,24,0,3
148,27,12,4,0,1,295,0,11,3,1
148,-2,31,4,0,1,295,0,30,6,3
148,-49,39,4,0,1,295,0,38,6,4
148,55,47,4,0,1,295,0,46,6,5
148,28,50,4,0,1,295,0,49,1,6
148,-43,27,4,0,1,295,0,26,2,3
148,44,10,4,0,1,295,0,9,1,1
148,-13,45,4,0,1,295,0,44,4,5
148,29,53,4,0,1,295,0,52,4,6
148,51,14,4,0,1,295,0,13,5,1
148,51,3,4,0,1,295,0,2,2,0
148,36,24,4,0,1,295,0,23,7,2
148,-10,60,4,0,1,295,0,59,3,7
148,-24,59,4,0,1,295,0,58,2,7
148,65,41,4,0,1,295,0,40,0,5
148,12,57,4,0,1,295,0,56,0,7
148,11,25,4,0,1,295,0,24,0,3
148,23,10,2,1,2,62,0,9,1,1
148,42,38,2,1,2,62,0,37,5,4
148,8,50,2,1,2,62,0,49,1,6
148,6,62,2,1,2,62,0,61,5,7
148,-34,8,2,1,2,62,0,7,7,0
148,-12,22,2,1,2,62,0,21,5,2
148,-28,27,2,1,2,62,0,26,2,3
148,13,33,2,1,2,62,0,32,0,4
148,20,5,2,1,2,62,0,4,4,0
148,-24,44,2,1,2,62,0,43,3,5
148,39,32,2,1,2,62,0,31,7,3
148,45,1,2,1,2,62,0,0,0,0
148,1,64,2,1,2,62,0,63,7,7
148,-10,57,2,1,2,62,0,56,0,7
148,30,20,2,1,2,62,0,19,3,2
148,11,60,2,1,2,62,0,59,3,7
148,57,48,2,1,2,62,0,47,7,5
148,-5,35,2,1,2,62,0,34,2,4
148,-52,43,2,1,2,62,0,42,2,5
148,-60,36,2,1,2,62,0,35,3,4
148,-11,14,2,1,2,62,0,13,5,1
148,-42,26,2,1,2,62,0,25,1,3
148,-35,42,2,1,2,62,0,41,1,5
148,50,34,2,1,2,62,0,33,1,4
148,30,54,2,1,2,62,0,53,5,6
148,6,50,5,1,3,58,0,49,1,6
148,-43,23,5,1,3,58,0,22,6,2
148,23,27,5,1,3,58,0,26,2,3
148,-65,46,5,1,3,58,0,45,5,5
148,-55,37,5,1,3,58,0,36,4,4
148,23,8,5,1,3,58,0,7,7,0
148,65,10,5,1,3,58,0,9,1,1
148,36,57,5,1,3,58,0,56,0,7
148,0,64,5,1,3,58,0,63,7,7
148,52,52,5,1,3,58,0,51,3,6
148,-51,40,5,1,3,58,0,39,7,4
148,30,33,5,1,3,58,0,32,0,4
148,12,5,5,1,3,58,0,4,4,0
148,48,63,5,1,3,58,0,62,6,7
148,-5,60,5,1,3,58,0,59,3,7
148,-5,21,5,1,3,58,0,20,4,2
148,-36,30,5,1,3,58,0,29,5,3
148,-12,39,5,1,3,58,0,38,6,4
148,5,56,5,1,3,58,0,55,7,6
148,1,34,5,1,3,58,0,33,1,4
148,-44,35,5,1,3,58,0,34,2,4
148,66,26,5,1,3,58,0,25,1,3
148,20,18,5,1,3,58,0,17,1,2
148,17,19,5,1,3,58,0,18,2,2
148,-30,11,5,1,3,58,0,10,2,1
148,-6,50,3,0,4,-138,0,49,1,6
148,7,23,3,0,4,-138,0,22,6,2
148,43,28,3,0,4,-138,0,27,3,3
148,5,47,3,0,4,-138,0,46,6,5
148,-40,11,3,0,4,-138,0,10,2,1
148,22,62,3,0,4,-138,0,61,5,7
148,-39,43,3,0,4,-138,0,42,2,5
148,-35,8,3,0,4,-138,0,7,7,0
148,-41,13,3,0,4,-138,0,12,4,1
148,-14,33,3,0,4,-138,0,32,0,4
148,-20,17,3,0,4,-138,0,16,0,2
148,0,64,3,0,4,-138,0,63,7,7
148,2,58,3,0,4,-138,0,57,1,7
148,1,40,3,0,4,-138,0,39,7,4
148,-55,39,3,0,4,-138,0,38,6,4
148,37,55,3,0,4,-138,0,54,6,6
148,-23,24,3,0,4,-138,0,23,7,2
148,60,38,3,0,4,-138,0,37,5,4
148,-47,53,3,0,4,-138,0,52,4,6
148,-48,56,3,0,4,-138,0,55,7,6
148,-3,59,3,0,4,-138,0,58,2,7
148,49,18,3,0,4,-138,0,17,1,2
148,-16,9,3,0,4,-138,0,8,0,1
148,23,4,3,0,4,-138,0,3,3,0
148,0,6,3,0,4,-138,0,5,5,0
148,1,50,5,1,5,316,0,49,1,6
148,55,26,5,1,5,316,0,25,1,3
148,37,22,5,1,5,316,0,21,5,2
148,-50,62,5,1,5,316,0,61,5,7
148,20,32,5,1,5,316,0,31,7,3
148,23,8,5,1,5,316,0,7,7,0
148,-24,11,5,1,5,316,0,10,2,1
148,50,52,5,1,5,316,0,51,3,6
148,26,57,5,1,5,316,0,56,0,7
148,38,38,5,1,5,316,0,37,5,4
148,-12,56,5,1,5,316,0,55,7,6
148,30,18,5,1,5,316,0,17,1,2
148,20,3,5,1,5,316,0,2,2,0
148,43,28,5,1,5,316,0,27,3,3
148,9,13,5,1,5,316,0,12,4,1
148,23,55,5,1,5,316,0,54,6,6
148,6,41,5,1,5,316,0,40,0,5
148,17,1,5,1,5,316,0,0,0,0
148,-41,59,5,1,5,316,0,58,2,7
148,14,50,5,1,5,316,0,49,1,6
148,7,41,5,1,5,316,0,40,0,5
148,6,41,5,1,5,316,0,40,0,5
148,6,41,5,1,5,316,0,40,0,5
148,6,13,5,1,5,316,0,12,4,1
148,6,13,5,1,5,316,0,12,4,1
148,58,24,6,0,6,-10,0,23,7,2
148,-2,23,6,0,6,-10,0,22,6,2
148,35,22,6,0,6,-10,0,21,5,2
148,-45,57,6,0,6,-10,0,56,0,7
148,-34,35,6,0,6,-10,0,34,2,4
148,-52,55,6,0,6,-10,0,54,6,6
148,-16,11,6,0,6,-10,0,10,2,1
148,-7,25,6,0,6,-10,0,24,0,3
148,32,53,6,0,6,-10,0,52,4,6
148,-19,43,6,0,6,-10,0,42,2,5
148,1,8,6,0,6,-10,0,7,7,0
148,-20,12,6,0,6,-10,0,11,3,1
148,-12,40,6,0,6,-10,0,39,7,4
148,38,28,6,0,6,-10,0,27,3,3
148,50,10,6,0,6,-10,0,9,1,1
148,-17,46,6,0,6,-10,0,45,5,5
148,44,59,6,0,6,-10,0,58,2,7
148,59,41,6,0,6,-10,0,40,0,5
148,30,63,6,0,6,-10,0,62,6,7
148,-31,6,6,0,6,-10,0,5,5,0
148,-32,38,6,0,6,-10,0,37,5,4
148,-18,56,6,0,6,-10,0,55,7,6
148,34,48,6,0,6,-10,0,47,7,5
148,-35,26,6,0,6,-10,0,25,1,3
148,-51,4,6,0,6,-10,0,3,3,0
148,19,57,1,0,7,-114,0,56,0,7
148,-20,50,1,0,7,-114,0,49,1,6
148,-44,20,1,0,7,-114,0,19,3,2
148,-21,43,1,0,7,-114,0,42,2,5
148,1,36,1,0,7,-114,0,35,3,4
148,-40,29,1,0,7,-114,0,28,4,3
148,44,22,1,0,7,-114,0,21,5,2
148,34,15,1,0,7,-114,0,14,6,1
148,7,8,1,0,7,-114,0,7,7,0
148,38,45,1,0,7,-114,0,44,4,5
148,-57,54,1,0,7,-114,0,53,5,6
148,-38,63,1,0,7,-114,0,62,6,7
148,-28,36,1,0,7,-114,0,35,3,4
148,-19,35,1,0,7,-114,0,34,2,4
148,-55,27,1,0,7,-114,0,26,2,3
148,-34,18,1,0,7,-114,0,17,1,2
148,54,9,1,0,7,-114,0,8,0,1
148,37,31,1,0,7,-114,0,30,6,3
148,-48,40,1,0,7,-114,0,39,7,4
148,59,13,1,0,7,-114,0,12,4,1
148,-50,4,1,0,7,-114,0,3,3,0
148,-6,14,1,0,7,-114,0,13,5,1
148,57,23,1,0,7,-114,0,22,6,2
148,33,55,1,0,7,-114,0,54,6,6
148,-37,24,1,0,7,-114,0,23,7,2
148,34,10,3,1,8,-45,0,9,1,1
148,19,15,3,1,8,-45,0,14,6,1
148,-38,27,3,1,8,-45,0,26,2,3
148,7,43,3,1,8,-45,0,42,2,5
148,-26,29,3,1,8,-45,0,28,4,3
148,-19,21,3,1,8,-45,0,20,4,2
148,-7,42,3,1,8,-45,0,41,1,5
148,44,40,3,1,8,-45,0,39,7,4
148,20,63,3,1,8,-45,0,62,6,7
148,5,46,3,1,8,-45,0,45,5,5
148,-18,37,3,1,8,-45,0,36,4,4
148,-43,51,3,1,8,-45,0,50,2,6
148,1,29,3,1,8,-45,0,28,4,3
148,-60,11,3,1,8,-45,0,10,2,1
148,50,7,3,1,8,-45,0,6,6,0
148,14,31,3,1,8,-45,0,30,6,3
148,38,56,3,1,8,-45,0,55,7,6
148,-39,59,3,1,8,-45,0,58,2,7
148,-5,42,3,1,8,-45,0,41,1,5
148,-24,17,3,1,8,-45,0,16,0,2
148,52,4,3,1,8,-45,0,3,3,0
148,-30,21,3,1,8,-45,0,20,4,2
148,-56,38,3,1,8,-45,0,37,5,4
148,7,60,3,1,8,-45,0,59,3,7
148,29,49,3,1,8,-45,0,48,0,6
148,-37,50,1,1,9,431,0,49,1,6
148,42,27,1,1,9,431,0,26,2,3
148,-24,19,1,1,9,431,0,18,2,2
148,-60,10,1,1,9,431,0,9,1,1
148,38,16,1,1,9,431,0,15,7,1
148,-37,55,1,1,9,431,0,54,6,6
148,262,44,1,1,9,431,1,43,3,5
148,41,24,1,1,9,431,0,23,7,2
148,24,21,1,1,9,431,0,20,4,2
148,8,30,1,1,9,431,0,29,5,3
148,-20,46,1,1,9,431,0,45,5,5
148,-9,59,1,1,9,431,0,58,2,7
148,-48,41,1,1,9,431,0,40,0,5
148,4,12,1,1,9,431,0,11,3,1
148,21,14,1,1,9,431,0,13,5,1
148,7,39,1,1,9,431,0,38,6,4
148,-28,63,1,1,9,431,0,62,6,7
148,-49,35,1,1,9,431,0,34,2,4
148,46,13,1,1,9,431,0,12,4,1
148,259,23,1,1,9,431,1,22,6,2
148,27,40,1,1,9,431,0,39,7,4
148,-1,64,1,1,9,431,0,63,7,7
148,8,61,1,1,9,431,0,60,4,7
148,7,25,1,1,9,431,0,24,0,3
148,-50,57,1,1,9,431,0,56,0,7
148,8,36,6,0,10,-162,0,35,3,4
148,15,18,6,0,10,-162,0,17,1,2
148,-14,15,6,0,10,-162,0,14,6,1
148,-32,47,6,0,10,-162,0,46,6,5
148,-30,50,6,0,10,-162,0,49,1,6
148,-19,38,6,0,10,-162,0,37,5,4
148,-71,20,6,0,10,-162,0,19,3,2
148,-27,12,6,0,10,-162,0,11,3,1
148,-23,32,6,0,10,-162,0,31,7,3
148,50,62,6,0,10,-162,0,61,5,7
148,29,63,6,0,10,-162,0,62,6,7
148,-40,43,6,0,10,-162,0,42,2,5
148,-25,56,6,0,10,-162,0,55,7,6
148,54,59,6,0,10,-162,0,58,2,7
148,31,13,6,0,10,-162,0,12,4,1
148,45,10,6,0,10,-162,0,9,1,1
148,-32,15,6,0,10,-162,0,14,6,1
148,5,14,6,0,10,-162,0,13,5,1
148,1,2,6,0,10,-162,0,1,1,0
148,-51,4,6,0,10,-162,0,3,3,0
148,-16,33,6,0,10,-162,0,32,0,4
148,50,61,6,0,10,-162,0,60,4,7
148,-30,52,6,0,10,-162,0,51,3,6
148,4,53,6,0,10,-162,0,52,4,6
148,-44,54,6,0,10,-162,0,53,5,6
148,-50,43,2,1,11,227,0,42,2,5
148,-51,19,2,1,11,227,0,18,2,2
148,-8,14,2,1,11,227,0,13,5,1
148,-45,25,2,1,11,227,0,24,0,3
148,-57,55,2,1,11,227,0,54,6,6
148,27,60,2,1,11,227,0,59,3,7
148,-37,31,2,1,11,227,0,30,6,3
148,5,16,2,1,11,227,0,15,7,1
148,20,10,2,1,11,227,0,9,1,1
148,51,9,2,1,11,227,0,8,0,1
148,-62,61,2,1,11,227,0,60,4,7
148,16,58,2,1,11,227,0,57,1,7
148,-6,2,2,1,11,227,0,1,1,0
148,29,1,2,1,11,227,0,0,0,0
148,23,13,2,1,11,227,0,12,4,1
148,-4,37,2,1,11,227,0,36,4,4
148,48,34,2,1,11,227,0,33,1,4
148,-41,49,2,1,11,227,0,48,0,6
148,251,39,2,1,11,227,1,38,6,4
148,39,40,2,1,11,227,0,39,7,4
148,21,53,2,1,11,227,0,52,4,6
148,13,21,2,1,11,227,0,20,4,2
148,20,15,2,1,11,227,0,14,6,1
148,51,4,2,1,11,227,0,3,3,0
148,-26,27,2,1,11,227,0,26,2,3
148,23,58,4,0,12,276,0,57,1,7
148,-4,27,4,0,12,276,0,26,2,3
148,41,10,4,0,12,276,0,9,1,1
148,-1,15,4,0,12,276,0,14,6,1
148,-21,37,4,0,12,276,0,36,4,4
148,-40,63,4,0,12,276,0,62,6,7
148,-2,31,4,0,12,276,0,30,6,3
148,23,20,4,0,12,276,0,19,3,2
148,23,42,4,0,12,276,0,41,1,5
148,-22,61,4,0,12,276,0,60,4,7
148,30,42,4,0,12,276,0,41,1,5
148,23,20,4,0,12,276,0,19,3,2
148,53,47,4,0,12,276,0,46,6,5
148,7,52,4,0,12,276,0,51,3,6
148,38,5,4,0,12,276,0,4,4,0
148,34,24,4,0,12,276,0,23,7,2
148,-48,11,4,0,12,276,0,10,2,1
148,23,25,4,0,12,276,0,24,0,3
148,-12,44,4,0,12,276,0,43,3,5
148,72,30,4,0,12,276,0,29,5,3
148,59,54,4,0,12,276,0,53,5,6
148,0,64,4,0,12,276,0,63,7,7
148,-52,16,4,0,12,276,0,15,7,1
148,24,21,4,0,12,276,0,20,4,2
148,5,2,4,0,12,276,0,1,1,0
149,-28,29,3,1,1,212,0,28,4,3
149,31,58,3,1,1,212,0,57,1,7
149,-51,59,3,1,1,212,0,58,2,7
149,13,58,3,1,1,212,0,57,1,7
149,22,58,3,1,1,212,0,57,1,7
149,251,57,3,1,1,212,1,56,0,7
149,6,60,3,1,1,212,0,59,3,7
149,8,60,3,1,1,212,0,59,3,7
149,8,60,3,1,1,212,0,59,3,7
149,-7,61,3,1,1,212,0,60,4,7
149,-18,61,3,1,1,212,0,60,4,7
149,5,61,3,1,1,212,0,60,4,7
149,11,62,3,1,1,212,0,61,5,7
149,1,62,3,1,1,212,0,61,5,7
149,-55,3,3,1,1,212,0,2,2,0
149,-41,3,3,1,1,212,0,2,2,0
149,-43,3,3,1,1,212,0,2,2,0
149,46,7,3,1,1,212,0,6,6,0
149,38,7,3,1,1,212,0,6,6,0
149,36,7,3,1,1,212,0,6,6,0
149,0,64,3,1,1,212,0,63,7,7
149,0,64,3,1,1,212,0,63,7,7
149,0,64,3,1,1,212,0,63,7,7
149,-14,48,3,1,1,212,0,47,7,5
149,-7,47,3,1,1,212,0,46,6,5
149,36,43,2,0,2,63,0,42,2,5
149,51,44,2,0,2,63,0,43,3,5
149,44,45,2,0,2,63,0,44,4,5
149,61,46,2,0,2,63,0,45,5,5
149,5,47,2,0,2,63,0,46,6,5
149,-36,54,2,0,2,63,0,53,5,6
149,50,53,2,0,2,63,0,52,4,6
149,34,55,2,0,2,63,0,54,6,6
149,28,28,2,0,2,63,0,27,3,3
149,-16,29,2,0,2,63,0,28,4,3
149,-2,27,2,0,2,63,0,26,2,3
149,31,35,2,0,2,63,0,34,2,4
149,-41,36,2,0,2,63,0,35,3,4
149,-12,34,2,0,2,63,0,33,1,4
149,-43,42,2,0,2,63,0,41,1,5
149,54,50,2,0,2,63,0,49,1,6
149,-8,51,2,0,2,63,0,50,2,6
149,9,58,2,0,2,63,0,57,1,7
149,-71,57,2,0,2,63,0,56,0,7
149,19,49,2,0,2,63,0,48,0,6
149,-9,59,2,0,2,63,0,58,2,7
149,-35,61,2,0,2,63,0,60,4,7
149,-28,52,2,0,2,63,0,51,3,6
149,-58,60,2,0,2,63,0,59,3,7
149,0,11,2,0,2,63,0,10,2,1
149,-35,44,3,1,3,271,0,43,3,5
149,239,45,3,1,3,271,1,44,4,5
149,8,43,3,1,3,271,0,42,2,5
149,-2,35,3,1,3,271,0,34,2,4
149,45,49,3,1,3,271,0,48,0,6
149,41,50,3,1,3,271,0,49,1,6
149,53,22,3,1,3,271,0,21,5,2
149,59,23,3,1,3,271,0,22,6,2
149,35,24,3,1,3,271,0,23,7,2
149,40,15,3,1,3,271,0,14,6,1
149,50,7,3,1,3,271,0,6,6,0
149,19,16,3,1,3,271,0,15,7,1
149,34,19,3,1,3,271,0,18,2,2
149,-43,12,3,1,3,271,0,11,3,1
149,-54,11,3,1,3,271,0,10,2,1
149,5,10,3,1,3,271,0,9,1,1
149,-51,18,3,1,3,271,0,17,1,2
149,14,28,3,1,3,271,0,27,3,3
149,26,20,3,1,3,271,0,19,3,2
149,-29,21,3,1,3,271,0,20,4,2
149,-43,29,3,1,3,271,0,28,4,3
149,-29,30,3,1,3,271,0,29,5,3
149,-50,38,3,1,3,271,0,37,5,4
149,-28,37,3,1,3,271,0,36,4,4
149,-33,36,3,1,3,271,0,35,3,4
149,25,21,1,1,4,171,0,20,4,2
149,-16,28,1,1,4,171,0,27,3,3
149,-2,29,1,1,4,171,0,28,4,3
149,17,43,1,1,4,171,0,42,2,5
149,260,44,1,1,4,171,1,43,3,5
149,45,45,1,1,4,171,0,44,4,5
149,-20,46,1,1,4,171,0,45,5,5
149,-29,52,1,1,4,171,0,51,3,6
149,4,51,1,1,4,171,0,50,2,6
149,-39,42,1,1,4,171,0,41,1,5
149,-50,35,1,1,4,171,0,34,2,4
149,9,18,1,1,4,171,0,17,1,2
149,-35,19,1,1,4,171,0,18,2,2
149,-13,20,1,1,4,171,0,19,3,2
149,-1,22,1,1,4,171,0,21,5,2
149,51,13,1,1,4,171,0,12,4,1
149,0,12,1,1,4,171,0,11,3,1
149,20,14,1,1,4,171,0,13,5,1
149,12,15,1,1,4,171,0,14,6,1
149,-2,15,1,1,4,171,0,14,6,1
149,16,15,1,1,4,171,0,14,6,1
149,29,16,1,1,4,171,0,15,7,1
149,-47,7,1,1,4,171,0,6,6,0
149,-23,11,1,1,4,171,0,10,2,1
149,-40,10,1,1,4,171,0,9,1,1
149,69,10,6,0,5,444,0,9,1,1
149,17,18,6,0,5,444,0,17,1,2
149,55,34,6,0,5,444,0,33,1,4
149,51,42,6,0,5,444,0,41,1,5
149,43,41,6,0,5,444,0,40,0,5
149,49,45,6,0,5,444,0,44,4,5
149,38,53,6,0,5,444,0,52,4,6
149,16,52,6,0,5,444,0,51,3,6
149,44,59,6,0,5,444,0,58,2,7
149,-9,58,6,0,5,444,0,57,1,7
149,31,51,6,0,5,444,0,50,2,6
149,-7,58,6,0,5,444,0,57,1,7
149,-9,58,6,0,5,444,0,57,1,7
149,-7,58,6,0,5,444,0,57,1,7
149,-37,39,6,0,5,444,0,38,6,4
149,-29,38,6,0,5,444,0,37,5,4
149,-37,39,6,0,5,444,0,38,6,4
149,36,22,6,0,5,444,0,21,5,2
149,22,21,6,0,5,444,0,20,4,2
149,-7,15,6,0,5,444,0,14,6,1
149,-16,14,6,0,5,444,0,13,5,1
149,6,23,6,0,5,444,0,22,6,2
149,62,24,6,0,5,444,0,23,7,2
149,13,8,6,0,5,444,0,7,7,0
149,50,16,6,0,5,444,0,15,7,1
149,19,9,6,0,6,271,0,8,0,1
149,4,1,6,0,6,271,0,0,0,0
149,-3,2,6,0,6,271,0,1,1,0
149,65,10,6,0,6,271,0,9,1,1
149,31,18,6,0,6,271,0,17,1,2
149,28,34,6,0,6,271,0,33,1,4
149,40,42,6,0,6,271,0,41,1,5
149,23,49,6,0,6,271,0,48,0,6
149,-24,43,6,0,6,271,0,42,2,5
149,25,44,6,0,6,271,0,43,3,5
149,49,45,6,0,6,271,0,44,4,5
149,-8,46,6,0,6,271,0,45,5,5
149,15,37,6,0,6,271,0,36,4,4
149,8,46,6,0,6,271,0,45,5,5
149,-17,43,6,0,6,271,0,42,2,5
149,22,46,6,0,6,271,0,45,5,5
149,6,46,6,0,6,271,0,45,5,5
149,8,46,6,0,6,271,0,45,5,5
149,27,46,6,0,6,271,0,45,5,5
149,-22,47,6,0,6,271,0,46,6,5
149,-37,39,6,0,6,271,0,38,6,4
149,-7,14,6,0,6,271,0,13,5,1
149,15,16,6,0,6,271,0,15,7,1
149,34,48,6,0,6,271,0,47,7,5
149,-30,56,6,0,6,271,0,55,7,6
149,41,9,4,1,7,3956,0,8,0,1
149,245,10,4,1,7,3956,1,9,1,1
149,2,1,4,1,7,3956,0,0,0,0
149,60,3,4,1,7,3956,0,2,2,0
149,69,11,4,1,7,3956,0,10,2,1
149,12,2,4,1,7,3956,0,1,1,0
149,245,21,4,1,7,3956,1,20,4,2
149,34,22,4,1,7,3956,0,21,5,2
149,30,13,4,1,7,3956,0,12,4,1
149,34,22,4,1,7,3956,0,21,5,2
149,-20,5,4,1,7,3956,0,4,4,0
149,24,12,4,1,7,3956,0,11,3,1
149,251,10,4,1,7,3956,1,9,1,1
149,235,10,4,1,7,3956,1,9,1,1
149,235,10,4,1,7,3956,1,9,1,1
149,252,10,4,1,7,3956,1,9,1,1
149,250,10,4,1,7,3956,1,9,1,1
149,253,10,4,1,7,3956,1,9,1,1
149,240,10,4,1,7,3956,1,9,1,1
149,242,10,4,1,7,3956,1,9,1,1
149,243,10,4,1,7,3956,1,9,1,1
149,246,10,4,1,7,3956,1,9,1,1
149,247,10,4,1,7,3956,1,9,1,1
149,238,10,4,1,7,3956,1,9,1,1
149,248,10,4,1,7,3956,1,9,1,1
149,49,37,1,0,8,1063,0,36,4,4
149,43,45,1,0,8,1063,0,44,4,5
149,51,1,1,0,8,1063,0,0,0,0
149,45,9,1,0,8,1063,0,8,0,1
149,36,2,1,0,8,1063,0,1,1,0
149,31,3,1,0,8,1063,0,2,2,0
149,60,11,1,0,8,1063,0,10,2,1
149,58,13,1,0,8,1063,0,12,4,1
149,38,5,1,0,8,1063,0,4,4,0
149,13,6,1,0,8,1063,0,5,5,0
149,14,7,1,0,8,1063,0,6,6,0
149,8,8,1,0,8,1063,0,7,7,0
149,37,11,1,0,8,1063,0,10,2,1
149,47,11,1,0,8,1063,0,10,2,1
149,53,11,1,0,8,1063,0,10,2,1
149,45,11,1,0,8,1063,0,10,2,1
149,63,11,1,0,8,1063,0,10,2,1
149,48,11,1,0,8,1063,0,10,2,1
149,67,11,1,0,8,1063,0,10,2,1
149,72,11,1,0,8,1063,0,10,2,1
149,43,11,1,0,8,1063,0,10,2,1
149,32,11,1,0,8,1063,0,10,2,1
149,31,11,1,0,8,1063,0,10,2,1
149,29,11,1,0,8,1063,0,10,2,1
149,50,11,1,0,8,1063,0,10,2,1
149,264,63,2,1,9,6544,1,62,6,7
149,261,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,261,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,262,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,262,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,262,63,2,1,9,6544,1,62,6,7
149,262,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,264,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,261,63,2,1,9,6544,1,62,6,7
149,261,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,260,63,2,1,9,6544,1,62,6,7
149,263,63,2,1,9,6544,1,62,6,7
149,49,20,5,0,10,1110,0,19,3,2
149,14,27,5,0,10,1110,0,26,2,3
149,36,28,5,0,10,1110,0,27,3,3
149,-31,29,5,0,10,1110,0,28,4,3
149,36,21,5,0,10,1110,0,20,4,2
149,52,20,5,0,10,1110,0,19,3,2
149,52,20,5,0,10,1110,0,19,3,2
149,49,20,5,0,10,1110,0,19,3,2
149,49,20,5,0,10,1110,0,19,3,2
149,51,20,5,0,10,1110,0,19,3,2
149,50,20,5,0,10,1110,0,19,3,2
149,49,20,5,0,10,1110,0,19,3,2
149,51,20,5,0,10,1110,0,19,3,2
149,51,20,5,0,10,1110,0,19,3,2
149,51,20,5,0,10,1110,0,19,3,2
