playerNr,groupNr,subjectNr,period,check,prolificID,orderEnvs1,orderEnvs2,orderEnvs3,counter1,counter2,counter3,orderRounds,thisRound,treatment,gemPresent,socialInfo,points,refreshTaskCount,clickedCells,totalPoints,thisEnv,consent,rnd_decI,counterEnv1ng,qR1,qR2,qR3,newvar,strategy,general,age,gender,time_check,time_welcome,time_consent,time_i1,time_i2,time_i3,time_i4,time_i5,time_i6,time_i7,time_i8,time_i9,time_i10,time_iend,time_quiz,time_play.(old),time_play,time_break,time_Questionnaire,time_end,time_376482
21,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,NA,0,"22,35,45,19,15,50,51,43,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","12,22,48,51,51,49,51,48,49,49,51,50,49,49,52,50,49,48,49,49,51,48,52,50,51",NA,"1,36,43,43,43,43,43,43,43,43,43,43,35,43,43,43,43,43,43,43,43,43,43,43,43",1178,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","-7,25,2,-28,-63,-51,-19,262,264,262,260,262,264,262,263,260,263,263,263,262,263,260,261,264,263",NA,"36,54,17,12,53,20,23,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64",4580,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","-46,-45,-36,30,32,-48,-50,-7,32,-2,18,51,50,51,50,51,52,50,49,49,50,49,48,50,48",NA,"1,8,28,31,31,55,50,25,20,20,62,64,64,64,64,64,37,37,37,37,37,37,37,64,64",576,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,0,"30,30,30,30,30,30,30,44,44,44,44,44,44,44,55,18,18,18,18,18,18,18,18,18,18","-46,35,36,-41,-68,28,18,5,-26,49,49,52,49,49,51,51,52,50,37,51,49,50,51,50,51",NA,"21,31,31,64,58,17,11,14,8,45,45,45,45,45,45,45,45,45,19,45,45,45,45,45,45",732,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
21,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","51,44,45,-31,73,25,50,49,44,46,42,56,58,42,43,54,49,58,44,48,54,50,57,42,46",NA,"14,14,14,35,12,12,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14",1139,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","-21,43,40,28,-8,-4,-4,21,49,52,51,50,50,52,-46,51,50,52,52,49,50,52,51,54,52",NA,"64,27,27,27,10,50,47,23,21,21,21,21,21,21,46,21,21,21,21,21,21,37,37,37,37",866,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,1,"28,14,10,10,10,10,10,10,53,30,43,26,26,12,63,63,63,63,63,63,63,63,63,63,63","27,-9,8,-10,50,45,44,54,48,50,54,57,61,47,52,42,50,50,50,51,51,50,50,51,49",NA,"29,44,42,61,11,11,11,11,11,11,11,11,11,27,11,11,64,64,64,64,64,64,64,64,64",1072,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,795,NA,1,"27,27,27,27,27,27,27,27,27,27,22,30,46,46,22,45,45,45,45,45,45,45,45,45,45","48,70,60,31,-46,44,22,37,26,245,239,244,284,243,280,242,269,264,272,283,284,254,266,276,277",NA,"23,23,23,23,28,23,64,1,23,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58",4514,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,NA,1,"6,54,46,45,28,28,28,51,28,28,25,41,35,34,42,42,42,42,28,28,28,28,28,42,42","244,252,264,261,263,257,264,253,263,255,258,267,244,264,266,255,262,258,252,248,258,267,265,260,246",NA,"38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38",6446,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,0,0,1,esuoh,0,NA,NA,NA,NA,NA,NA,"335,1625,1899,468,800,1599,1650,1177,376,838,332,795",335,0,1,"28,50,30,53,51,45,21,17,35,55,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60","-41,-41,-41,-51,-3,27,23,17,12,-48,-49,21,29,24,21,36,-7,-23,27,-11,264,260,262,260,261",0,"31,31,31,30,53,12,12,12,12,27,10,16,16,16,48,5,37,64,17,1,57,57,57,57,57",1229,7,0,4,0,3,2,2,2,NA,NA,NA,NA,10,7,15,22,18,5,9,11,10,13,8,14,9,12,30,NA,NA,NA,NA,NA,NA
22,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1625,NA,1,"11,34,54,44,22,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20","22,0,26,15,-49,57,42,55,49,45,-50,-22,-47,6,8,7,44,-57,-26,-31,243,249,232,248,240",NA,"22,22,22,45,41,34,34,34,34,34,57,1,55,12,19,19,34,51,7,4,11,11,11,11,11",1306,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,NA,0,"8,57,64,1,37,36,28,29,43,44,35,52,45,45,45,48,31,31,36,36,36,36,36,36,36","20,7,44,33,1,35,-22,-68,12,37,17,69,46,50,-9,-17,50,32,31,63,48,44,38,60,40",NA,"1,64,12,44,41,22,9,46,57,8,28,32,32,18,34,60,21,11,27,19,19,19,19,32,32",661,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,NA,1,"6,54,46,45,28,28,28,51,28,28,25,41,35,34,42,42,42,42,28,28,28,28,28,42,42","-47,-48,-16,11,39,22,11,-61,10,13,45,22,34,-18,-45,28,-48,16,7,-15,-45,48,52,49,50",NA,"1,64,6,46,42,20,30,18,14,51,42,20,42,58,57,31,3,44,61,45,25,16,16,16,16",114,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,0,"36,35,34,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11","39,15,-9,-59,47,58,56,49,-30,-48,-51,22,-27,23,54,51,65,40,51,59,42,52,45,50,54",NA,"24,57,1,64,24,24,24,24,36,18,39,52,41,52,24,24,24,24,24,24,24,24,24,24,24",648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599,NA,0,"22,35,45,19,15,50,51,43,34,25,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","29,1,15,-49,20,23,23,-14,50,48,51,51,49,50,50,50,51,51,49,49,49,51,52,50,52",NA,"8,1,64,57,36,36,8,21,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19",901,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,1,"22,35,37,52,19,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34","6,28,43,42,17,-45,-50,-15,50,49,49,52,-32,-27,-37,-49,43,50,49,52,15,36,48,49,49",NA,"22,1,55,55,34,12,27,38,35,35,35,35,57,8,18,44,54,35,35,35,54,55,35,35,35",472,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
22,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1177,NA,1,"63,63,22,22,44,35,58,54,54,54,54,54,37,38,38,38,38,38,38,48,20,19,27,27,27","-37,-20,-49,-34,-28,49,42,40,26,-49,36,30,7,-29,-44,-14,7,38,44,44,44,36,55,58,49",NA,"29,1,10,28,19,38,38,38,47,56,54,61,52,43,34,25,26,38,38,38,38,38,38,38,38",301,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,NA,1,"30,30,30,30,30,30,28,19,19,19,35,36,36,36,36,36,36,36,36,36,36,36,36,36,36","16,0,24,-44,-50,-36,-9,-55,10,-5,26,37,36,34,37,35,29,35,37,37,47,48,49,24,23",NA,"2,19,31,36,50,28,20,45,47,34,31,23,23,23,23,23,31,23,23,23,31,31,31,31,31",385,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,838,NA,0,"30,30,30,30,30,30,30,44,44,44,44,44,44,44,55,18,18,18,18,18,18,18,18,18,18","-25,-45,24,22,35,49,48,48,51,51,50,50,49,49,51,52,49,49,50,50,50,51,51,49,50",NA,"21,37,29,36,44,45,45,45,45,54,54,54,45,54,45,54,45,54,45,45,54,45,54,54,45",1008,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
