"player","points","cells","env_number","gempresent","round","tot_points","gem","trial","unique_rounds","round_id","cell","x","y","round_gem_found","performance_group_f","performance_group"
1,37,34,4,0,2,11,0,22,2,2,33,1,4,NA,NA,NA
1,20,21,4,0,2,11,0,23,2,2,20,4,2,NA,NA,NA
1,-13,61,4,0,2,11,0,24,2,2,60,4,7,NA,NA,NA
1,-46,55,4,0,2,11,0,25,2,2,54,6,6,NA,NA,NA
1,-31,34,2,0,3,106,0,1,3,3,33,1,4,NA,NA,NA
1,35,43,2,0,3,106,0,2,3,3,42,2,5,NA,NA,NA
1,-45,52,2,0,3,106,0,3,3,3,51,3,6,NA,NA,NA
1,-26,52,2,0,3,106,0,4,3,3,51,3,6,NA,NA,NA
1,36,43,2,0,3,106,0,5,3,3,42,2,5,NA,NA,NA
1,5,27,2,0,3,106,0,6,3,3,26,2,3,NA,NA,NA
1,17,27,2,0,3,106,0,7,3,3,26,2,3,NA,NA,NA
1,38,45,2,0,3,106,0,8,3,3,44,4,5,NA,NA,NA
1,2,29,2,0,3,106,0,9,3,3,28,4,3,NA,NA,NA
1,-15,20,2,0,3,106,0,10,3,3,19,3,2,NA,NA,NA
1,67,19,2,0,3,106,0,11,3,3,18,2,2,NA,NA,NA
1,-43,36,2,0,3,106,0,12,3,3,35,3,4,NA,NA,NA
1,-50,40,2,0,3,106,0,13,3,3,39,7,4,NA,NA,NA
1,-21,39,2,0,3,106,0,14,3,3,38,6,4,NA,NA,NA
1,1,64,2,0,3,106,0,15,3,3,63,7,7,NA,NA,NA
1,4,48,2,0,3,106,0,16,3,3,47,7,5,NA,NA,NA
1,35,47,2,0,3,106,0,17,3,3,46,6,5,NA,NA,NA
1,-34,54,2,0,3,106,0,18,3,3,53,5,6,NA,NA,NA
1,43,47,2,0,3,106,0,19,3,3,46,6,5,NA,NA,NA
1,12,16,2,0,3,106,0,20,3,3,15,7,1,NA,NA,NA
1,-40,14,2,0,3,106,0,21,3,3,13,5,1,NA,NA,NA
1,58,21,2,0,3,106,0,22,3,3,20,4,2,NA,NA,NA
1,35,30,2,0,3,106,0,23,3,3,29,5,3,NA,NA,NA
1,34,30,2,0,3,106,0,24,3,3,29,5,3,NA,NA,NA
1,-11,31,2,0,3,106,0,25,3,3,30,6,3,NA,NA,NA
1,-1,29,1,1,4,3631,0,1,4,4,28,4,3,8,"high",3
1,-14,29,1,1,4,3631,0,2,4,4,28,4,3,8,"high",3
1,0,29,1,1,4,3631,0,3,4,4,28,4,3,8,"high",3
1,-10,29,1,1,4,3631,0,4,4,4,28,4,3,8,"high",3
1,6,21,1,1,4,3631,0,5,4,4,20,4,2,8,"high",3
1,36,4,1,1,4,3631,0,6,4,4,3,3,0,8,"high",3
1,-18,20,1,1,4,3631,0,7,4,4,19,3,2,8,"high",3
1,261,44,1,1,4,3631,1,8,4,4,43,3,5,8,"high",3
1,50,53,1,1,4,3631,0,9,4,4,52,4,6,8,"high",3
1,-41,47,1,1,4,3631,0,10,4,4,46,6,5,8,"high",3
1,-23,48,1,1,4,3631,0,11,4,4,47,7,5,8,"high",3
1,7,39,1,1,4,3631,0,12,4,4,38,6,4,8,"high",3
1,259,44,1,1,4,3631,1,13,4,4,43,3,5,8,"high",3
1,259,44,1,1,4,3631,1,14,4,4,43,3,5,8,"high",3
1,260,44,1,1,4,3631,1,15,4,4,43,3,5,8,"high",3
1,260,44,1,1,4,3631,1,16,4,4,43,3,5,8,"high",3
1,259,44,1,1,4,3631,1,17,4,4,43,3,5,8,"high",3
1,259,44,1,1,4,3631,1,18,4,4,43,3,5,8,"high",3
1,259,44,1,1,4,3631,1,19,4,4,43,3,5,8,"high",3
1,260,44,1,1,4,3631,1,20,4,4,43,3,5,8,"high",3
1,261,44,1,1,4,3631,1,21,4,4,43,3,5,8,"high",3
1,261,44,1,1,4,3631,1,22,4,4,43,3,5,8,"high",3
1,259,44,1,1,4,3631,1,23,4,4,43,3,5,8,"high",3
1,260,44,1,1,4,3631,1,24,4,4,43,3,5,8,"high",3
1,262,44,1,1,4,3631,1,25,4,4,43,3,5,8,"high",3
1,-44,44,2,1,5,286,0,1,5,5,43,3,5,NA,NA,NA
1,-20,27,2,1,5,286,0,2,5,5,26,2,3,NA,NA,NA
1,-52,19,2,1,5,286,0,3,5,5,18,2,2,NA,NA,NA
1,-43,52,2,1,5,286,0,4,5,5,51,3,6,NA,NA,NA
1,-33,31,2,1,5,286,0,5,5,5,30,6,3,NA,NA,NA
1,59,47,2,1,5,286,0,6,5,5,46,6,5,NA,NA,NA
1,29,32,2,1,5,286,0,7,5,5,31,7,3,NA,NA,NA
1,-21,46,2,1,5,286,0,8,5,5,45,5,5,NA,NA,NA
1,22,32,2,1,5,286,0,9,5,5,31,7,3,NA,NA,NA
1,50,38,2,1,5,286,0,10,5,5,37,5,4,NA,NA,NA
1,50,23,2,1,5,286,0,11,5,5,22,6,2,NA,NA,NA
1,30,29,2,1,5,286,0,12,5,5,28,4,3,NA,NA,NA
1,20,15,2,1,5,286,0,13,5,5,14,6,1,NA,NA,NA
1,6,21,2,1,5,286,0,14,5,5,20,4,2,NA,NA,NA
1,21,15,2,1,5,286,0,15,5,5,14,6,1,NA,NA,NA
1,-2,22,2,1,5,286,0,16,5,5,21,5,2,NA,NA,NA
1,21,15,2,1,5,286,0,17,5,5,14,6,1,NA,NA,NA
1,9,29,2,1,5,286,0,18,5,5,28,4,3,NA,NA,NA
1,21,15,2,1,5,286,0,19,5,5,14,6,1,NA,NA,NA
1,35,24,2,1,5,286,0,20,5,5,23,7,2,NA,NA,NA
1,28,54,2,1,5,286,0,21,5,5,53,5,6,NA,NA,NA
1,37,54,2,1,5,286,0,22,5,5,53,5,6,NA,NA,NA
1,31,54,2,1,5,286,0,23,5,5,53,5,6,NA,NA,NA
1,7,62,2,1,5,286,0,24,5,5,61,5,7,NA,NA,NA
1,25,53,2,1,5,286,0,25,5,5,52,4,6,NA,NA,NA
1,49,31,5,0,6,1207,0,1,6,6,30,6,3,NA,NA,NA
1,66,31,5,0,6,1207,0,2,6,6,30,6,3,NA,NA,NA
1,67,31,5,0,6,1207,0,3,6,6,30,6,3,NA,NA,NA
1,69,31,5,0,6,1207,0,4,6,6,30,6,3,NA,NA,NA
1,63,31,5,0,6,1207,0,5,6,6,30,6,3,NA,NA,NA
1,45,31,5,0,6,1207,0,6,6,6,30,6,3,NA,NA,NA
1,67,31,5,0,6,1207,0,7,6,6,30,6,3,NA,NA,NA
1,59,31,5,0,6,1207,0,8,6,6,30,6,3,NA,NA,NA
1,57,31,5,0,6,1207,0,9,6,6,30,6,3,NA,NA,NA
1,34,31,5,0,6,1207,0,10,6,6,30,6,3,NA,NA,NA
1,50,31,5,0,6,1207,0,11,6,6,30,6,3,NA,NA,NA
1,58,31,5,0,6,1207,0,12,6,6,30,6,3,NA,NA,NA
1,25,31,5,0,6,1207,0,13,6,6,30,6,3,NA,NA,NA
1,26,31,5,0,6,1207,0,14,6,6,30,6,3,NA,NA,NA
1,49,31,5,0,6,1207,0,15,6,6,30,6,3,NA,NA,NA
1,46,31,5,0,6,1207,0,16,6,6,30,6,3,NA,NA,NA
1,55,31,5,0,6,1207,0,17,6,6,30,6,3,NA,NA,NA
1,45,31,5,0,6,1207,0,18,6,6,30,6,3,NA,NA,NA
1,44,31,5,0,6,1207,0,19,6,6,30,6,3,NA,NA,NA
1,33,31,5,0,6,1207,0,20,6,6,30,6,3,NA,NA,NA
1,46,31,5,0,6,1207,0,21,6,6,30,6,3,NA,NA,NA
1,41,31,5,0,6,1207,0,22,6,6,30,6,3,NA,NA,NA
1,30,31,5,0,6,1207,0,23,6,6,30,6,3,NA,NA,NA
1,35,21,5,0,6,1207,0,24,6,6,20,4,2,NA,NA,NA
1,48,36,5,0,6,1207,0,25,6,6,35,3,4,NA,NA,NA
1,-42,36,4,0,7,-166,0,1,7,7,35,3,4,NA,NA,NA
1,-36,28,4,0,7,-166,0,2,7,7,27,3,3,NA,NA,NA
1,-42,36,4,0,7,-166,0,3,7,7,35,3,4,NA,NA,NA
1,25,45,4,0,7,-166,0,4,7,7,44,4,5,NA,NA,NA
1,20,45,4,0,7,-166,0,5,7,7,44,4,5,NA,NA,NA
1,36,20,4,0,7,-166,0,6,7,7,19,3,2,NA,NA,NA
1,42,30,4,0,7,-166,0,7,7,7,29,5,3,NA,NA,NA
1,-42,43,4,0,7,-166,0,8,7,7,42,2,5,NA,NA,NA
1,-46,23,4,0,7,-166,0,9,7,7,22,6,2,NA,NA,NA
1,36,13,4,0,7,-166,0,10,7,7,12,4,1,NA,NA,NA
1,52,14,4,0,7,-166,0,11,7,7,13,5,1,NA,NA,NA
1,-7,62,4,0,7,-166,0,12,7,7,61,5,7,NA,NA,NA
1,-52,43,4,0,7,-166,0,13,7,7,42,2,5,NA,NA,NA
1,43,47,4,0,7,-166,0,14,7,7,46,6,5,NA,NA,NA
1,-52,43,4,0,7,-166,0,15,7,7,42,2,5,NA,NA,NA
1,40,47,4,0,7,-166,0,16,7,7,46,6,5,NA,NA,NA
1,32,42,4,0,7,-166,0,17,7,7,41,1,5,NA,NA,NA
1,-49,39,4,0,7,-166,0,18,7,7,38,6,4,NA,NA,NA
1,-41,26,4,0,7,-166,0,19,7,7,25,1,3,NA,NA,NA
1,-50,39,4,0,7,-166,0,20,7,7,38,6,4,NA,NA,NA
1,-45,26,4,0,7,-166,0,21,7,7,25,1,3,NA,NA,NA
1,21,56,4,0,7,-166,0,22,7,7,55,7,6,NA,NA,NA
1,-6,51,4,0,7,-166,0,23,7,7,50,2,6,NA,NA,NA
1,6,40,4,0,7,-166,0,24,7,7,39,7,4,NA,NA,NA
1,-9,60,4,0,7,-166,0,25,7,7,59,3,7,NA,NA,NA
1,-33,31,1,1,8,278,0,1,8,8,30,6,3,NA,NA,NA
1,50,37,1,1,8,278,0,2,8,8,36,4,4,NA,NA,NA
1,40,16,1,1,8,278,0,3,8,8,15,7,1,NA,NA,NA
1,42,37,1,1,8,278,0,4,8,8,36,4,4,NA,NA,NA
1,31,16,1,1,8,278,0,5,8,8,15,7,1,NA,NA,NA
1,-36,19,1,1,8,278,0,6,8,8,18,2,2,NA,NA,NA
1,21,21,1,1,8,278,0,7,8,8,20,4,2,NA,NA,NA
1,-44,19,1,1,8,278,0,8,8,8,18,2,2,NA,NA,NA
1,-17,22,1,1,8,278,0,9,8,8,21,5,2,NA,NA,NA
1,65,36,1,1,8,278,0,10,8,8,35,3,4,NA,NA,NA
1,7,15,1,1,8,278,0,11,8,8,14,6,1,NA,NA,NA
1,-3,28,1,1,8,278,0,12,8,8,27,3,3,NA,NA,NA
1,21,21,1,1,8,278,0,13,8,8,20,4,2,NA,NA,NA
1,12,18,1,1,8,278,0,14,8,8,17,1,2,NA,NA,NA
1,14,27,1,1,8,278,0,15,8,8,26,2,3,NA,NA,NA
1,16,38,1,1,8,278,0,16,8,8,37,5,4,NA,NA,NA
1,26,54,1,1,8,278,0,17,8,8,53,5,6,NA,NA,NA
1,-22,60,1,1,8,278,0,18,8,8,59,3,7,NA,NA,NA
1,-37,55,1,1,8,278,0,19,8,8,54,6,6,NA,NA,NA
1,-32,47,1,1,8,278,0,20,8,8,46,6,5,NA,NA,NA
1,10,51,1,1,8,278,0,21,8,8,50,2,6,NA,NA,NA
1,60,45,1,1,8,278,0,22,8,8,44,4,5,NA,NA,NA
1,5,40,1,1,8,278,0,23,8,8,39,7,4,NA,NA,NA
1,31,32,1,1,8,278,0,24,8,8,31,7,3,NA,NA,NA
1,51,32,1,1,8,278,0,25,8,8,31,7,3,NA,NA,NA
1,-34,31,6,0,9,-146,0,1,9,9,30,6,3,NA,NA,NA
1,10,23,6,0,9,-146,0,2,9,9,22,6,2,NA,NA,NA
1,-43,35,6,0,9,-146,0,3,9,9,34,2,4,NA,NA,NA
1,54,16,6,0,9,-146,0,4,9,9,15,7,1,NA,NA,NA
1,43,34,6,0,9,-146,0,5,9,9,33,1,4,NA,NA,NA
1,36,22,6,0,9,-146,0,6,9,9,21,5,2,NA,NA,NA
1,-35,35,6,0,9,-146,0,7,9,9,34,2,4,NA,NA,NA
1,6,30,6,0,9,-146,0,8,9,9,29,5,3,NA,NA,NA
1,6,36,6,0,9,-146,0,9,9,9,35,3,4,NA,NA,NA
1,-41,47,6,0,9,-146,0,10,9,9,46,6,5,NA,NA,NA
1,12,37,6,0,9,-146,0,11,9,9,36,4,4,NA,NA,NA
1,-54,55,6,0,9,-146,0,12,9,9,54,6,6,NA,NA,NA
1,19,37,6,0,9,-146,0,13,9,9,36,4,4,NA,NA,NA
1,1,40,6,0,9,-146,0,14,9,9,39,7,4,NA,NA,NA
1,28,28,6,0,9,-146,0,15,9,9,27,3,3,NA,NA,NA
1,-2,40,6,0,9,-146,0,16,9,9,39,7,4,NA,NA,NA
1,38,28,6,0,9,-146,0,17,9,9,27,3,3,NA,NA,NA
1,-36,19,6,0,9,-146,0,18,9,9,18,2,2,NA,NA,NA
1,-45,19,6,0,9,-146,0,19,9,9,18,2,2,NA,NA,NA
1,-52,19,6,0,9,-146,0,20,9,9,18,2,2,NA,NA,NA
1,-20,52,6,0,9,-146,0,21,9,9,51,3,6,NA,NA,NA
1,26,60,6,0,9,-146,0,22,9,9,59,3,7,NA,NA,NA
1,12,53,6,0,9,-146,0,23,9,9,52,4,6,NA,NA,NA
1,-37,54,6,0,9,-146,0,24,9,9,53,5,6,NA,NA,NA
1,-38,54,6,0,9,-146,0,25,9,9,53,5,6,NA,NA,NA
1,-38,33,5,0,10,-14,0,1,10,10,32,0,4,NA,NA,NA
1,-2,30,5,0,10,-14,0,2,10,10,29,5,3,NA,NA,NA
1,58,36,5,0,10,-14,0,3,10,10,35,3,4,NA,NA,NA
1,-43,23,5,0,10,-14,0,4,10,10,22,6,2,NA,NA,NA
1,45,36,5,0,10,-14,0,5,10,10,35,3,4,NA,NA,NA
1,46,14,5,0,10,-14,0,6,10,10,13,5,1,NA,NA,NA
1,28,14,5,0,10,-14,0,7,10,10,13,5,1,NA,NA,NA
1,-48,19,5,0,10,-14,0,8,10,10,18,2,2,NA,NA,NA
1,20,22,5,0,10,-14,0,9,10,10,21,5,2,NA,NA,NA
1,27,27,5,0,10,-14,0,10,10,10,26,2,3,NA,NA,NA
1,37,21,5,0,10,-14,0,11,10,10,20,4,2,NA,NA,NA
1,37,28,5,0,10,-14,0,12,10,10,27,3,3,NA,NA,NA
1,21,22,5,0,10,-14,0,13,10,10,21,5,2,NA,NA,NA
1,37,28,5,0,10,-14,0,14,10,10,27,3,3,NA,NA,NA
1,36,28,5,0,10,-14,0,15,10,10,27,3,3,NA,NA,NA
1,-21,39,5,0,10,-14,0,16,10,10,38,6,4,NA,NA,NA
1,15,43,5,0,10,-14,0,17,10,10,42,2,5,NA,NA,NA
1,-45,45,5,0,10,-14,0,18,10,10,44,4,5,NA,NA,NA
1,-36,51,5,0,10,-14,0,19,10,10,50,2,6,NA,NA,NA
1,-57,47,5,0,10,-14,0,20,10,10,46,6,5,NA,NA,NA
1,-36,51,5,0,10,-14,0,21,10,10,50,2,6,NA,NA,NA
1,-12,46,5,0,10,-14,0,22,10,10,45,5,5,NA,NA,NA
1,-62,45,5,0,10,-14,0,23,10,10,44,4,5,NA,NA,NA
1,5,38,5,0,10,-14,0,24,10,10,37,5,4,NA,NA,NA
1,-26,45,5,0,10,-14,0,25,10,10,44,4,5,NA,NA,NA
1,-27,36,6,1,11,3569,0,1,11,11,35,3,4,10,"high",3
1,-7,36,6,1,11,3569,0,2,11,11,35,3,4,10,"high",3
1,-8,36,6,1,11,3569,0,3,11,11,35,3,4,10,"high",3
1,20,26,6,1,11,3569,0,4,11,11,25,1,3,10,"high",3
1,52,28,6,1,11,3569,0,5,11,11,27,3,3,10,"high",3
1,-19,29,6,1,11,3569,0,6,11,11,28,4,3,10,"high",3
1,-8,29,6,1,11,3569,0,7,11,11,28,4,3,10,"high",3
1,-3,21,6,1,11,3569,0,8,11,11,20,4,2,10,"high",3
1,9,21,6,1,11,3569,0,9,11,11,20,4,2,10,"high",3
1,258,20,6,1,11,3569,1,10,11,11,19,3,2,10,"high",3
1,2,19,6,1,11,3569,0,11,11,11,18,2,2,10,"high",3
1,254,20,6,1,11,3569,1,12,11,11,19,3,2,10,"high",3
1,-2,19,6,1,11,3569,0,13,11,11,18,2,2,10,"high",3
1,270,20,6,1,11,3569,1,14,11,11,19,3,2,10,"high",3
1,255,20,6,1,11,3569,1,15,11,11,19,3,2,10,"high",3
1,257,20,6,1,11,3569,1,16,11,11,19,3,2,10,"high",3
1,244,20,6,1,11,3569,1,17,11,11,19,3,2,10,"high",3
1,253,20,6,1,11,3569,1,18,11,11,19,3,2,10,"high",3
1,258,20,6,1,11,3569,1,19,11,11,19,3,2,10,"high",3
1,242,20,6,1,11,3569,1,20,11,11,19,3,2,10,"high",3
1,245,20,6,1,11,3569,1,21,11,11,19,3,2,10,"high",3
1,258,20,6,1,11,3569,1,22,11,11,19,3,2,10,"high",3
1,262,20,6,1,11,3569,1,23,11,11,19,3,2,10,"high",3
1,247,20,6,1,11,3569,1,24,11,11,19,3,2,10,"high",3
1,257,20,6,1,11,3569,1,25,11,11,19,3,2,10,"high",3
1,-49,38,3,1,12,33,0,1,12,12,37,5,4,NA,NA,NA
1,-65,38,3,1,12,33,0,2,12,12,37,5,4,NA,NA,NA
1,8,28,3,1,12,33,0,3,12,12,27,3,3,NA,NA,NA
1,-31,38,3,1,12,33,0,4,12,12,37,5,4,NA,NA,NA
1,-49,27,3,1,12,33,0,5,12,12,26,2,3,NA,NA,NA
1,-29,37,3,1,12,33,0,6,12,12,36,4,4,NA,NA,NA
1,35,19,3,1,12,33,0,7,12,12,18,2,2,NA,NA,NA
1,6,28,3,1,12,33,0,8,12,12,27,3,3,NA,NA,NA
1,38,19,3,1,12,33,0,9,12,12,18,2,2,NA,NA,NA
1,2,28,3,1,12,33,0,10,12,12,27,3,3,NA,NA,NA
1,-49,18,3,1,12,33,0,11,12,12,17,1,2,NA,NA,NA
1,35,19,3,1,12,33,0,12,12,12,18,2,2,NA,NA,NA
1,36,19,3,1,12,33,0,13,12,12,18,2,2,NA,NA,NA
1,37,19,3,1,12,33,0,14,12,12,18,2,2,NA,NA,NA
1,37,19,3,1,12,33,0,15,12,12,18,2,2,NA,NA,NA
1,37,19,3,1,12,33,0,16,12,12,18,2,2,NA,NA,NA
1,-58,11,3,1,12,33,0,17,12,12,10,2,1,NA,NA,NA
1,-18,11,3,1,12,33,0,18,12,12,10,2,1,NA,NA,NA
1,-27,12,3,1,12,33,0,19,12,12,11,3,1,NA,NA,NA
1,36,19,3,1,12,33,0,20,12,12,18,2,2,NA,NA,NA
1,49,34,3,1,12,33,0,21,12,12,33,1,4,NA,NA,NA
1,50,34,3,1,12,33,0,22,12,12,33,1,4,NA,NA,NA
1,27,35,3,1,12,33,0,23,12,12,34,2,4,NA,NA,NA
1,9,43,3,1,12,33,0,24,12,12,42,2,5,NA,NA,NA
1,-34,44,3,1,12,33,0,25,12,12,43,3,5,NA,NA,NA
2,-48,19,6,0,1,-89,0,1,13,13,18,2,2,NA,NA,NA
2,-55,19,6,0,1,-89,0,2,13,13,18,2,2,NA,NA,NA
2,-23,29,6,0,1,-89,0,3,13,13,28,4,3,NA,NA,NA
2,-72,20,6,0,1,-89,0,4,13,13,19,3,2,NA,NA,NA
2,2,23,6,0,1,-89,0,5,13,13,22,6,2,NA,NA,NA
2,-44,47,6,0,1,-89,0,6,13,13,46,6,5,NA,NA,NA
2,-7,38,6,0,1,-89,0,7,13,13,37,5,4,NA,NA,NA
2,2,9,6,0,1,-89,0,8,13,13,8,0,1,NA,NA,NA
2,38,10,6,0,1,-89,0,9,13,13,9,1,1,NA,NA,NA
2,43,42,6,0,1,-89,0,10,13,13,41,1,5,NA,NA,NA
2,-37,50,6,0,1,-89,0,11,13,13,49,1,6,NA,NA,NA
2,-41,50,6,0,1,-89,0,12,13,13,49,1,6,NA,NA,NA
2,43,42,6,0,1,-89,0,13,13,13,41,1,5,NA,NA,NA
2,51,42,6,0,1,-89,0,14,13,13,41,1,5,NA,NA,NA
2,43,42,6,0,1,-89,0,15,13,13,41,1,5,NA,NA,NA
2,57,42,6,0,1,-89,0,16,13,13,41,1,5,NA,NA,NA
2,-16,43,6,0,1,-89,0,17,13,13,42,2,5,NA,NA,NA
2,-3,52,6,0,1,-89,0,18,13,13,51,3,6,NA,NA,NA
2,36,13,6,0,1,-89,0,19,13,13,12,4,1,NA,NA,NA
2,44,13,6,0,1,-89,0,20,13,13,12,4,1,NA,NA,NA
2,-39,6,6,0,1,-89,0,21,13,13,5,5,0,NA,NA,NA
2,3,11,6,0,1,-89,0,22,13,13,10,2,1,NA,NA,NA
2,-16,11,6,0,1,-89,0,23,13,13,10,2,1,NA,NA,NA
2,2,11,6,0,1,-89,0,24,13,13,10,2,1,NA,NA,NA
2,-52,54,6,0,1,-89,0,25,13,13,53,5,6,NA,NA,NA
2,41,23,2,1,2,282,0,1,14,14,22,6,2,12,"low",1
2,-22,14,2,1,2,282,0,2,14,14,13,5,1,12,"low",1
2,33,20,2,1,2,282,0,3,14,14,19,3,2,12,"low",1
2,22,20,2,1,2,282,0,4,14,14,19,3,2,12,"low",1
2,25,20,2,1,2,282,0,5,14,14,19,3,2,12,"low",1
2,29,20,2,1,2,282,0,6,14,14,19,3,2,12,"low",1
2,23,29,2,1,2,282,0,7,14,14,28,4,3,12,"low",1
2,54,47,2,1,2,282,0,8,14,14,46,6,5,12,"low",1
2,45,47,2,1,2,282,0,9,14,14,46,6,5,12,"low",1
2,42,47,2,1,2,282,0,10,14,14,46,6,5,12,"low",1
2,-39,55,2,1,2,282,0,11,14,14,54,6,6,12,"low",1
2,263,63,2,1,2,282,1,12,14,14,62,6,7,12,"low",1
2,-54,18,2,1,2,282,0,13,14,14,17,1,2,12,"low",1
2,-15,27,2,1,2,282,0,14,14,14,26,2,3,12,"low",1
2,-31,11,2,1,2,282,0,15,14,14,10,2,1,12,"low",1
2,-58,52,2,1,2,282,0,16,14,14,51,3,6,12,"low",1
2,-72,45,2,1,2,282,0,17,14,14,44,4,5,12,"low",1
2,21,15,2,1,2,282,0,18,14,14,14,6,1,12,"low",1
2,-21,22,2,1,2,282,0,19,14,14,21,5,2,12,"low",1
2,-2,21,2,1,2,282,0,20,14,14,20,4,2,12,"low",1
2,20,32,2,1,2,282,0,21,14,14,31,7,3,12,"low",1
2,-44,31,2,1,2,282,0,22,14,14,30,6,3,12,"low",1
2,10,35,2,1,2,282,0,23,14,14,34,2,4,12,"low",1
2,11,35,2,1,2,282,0,24,14,14,34,2,4,12,"low",1
2,1,35,2,1,2,282,0,25,14,14,34,2,4,12,"low",1
2,-37,26,1,0,3,176,0,1,15,15,25,1,3,NA,NA,NA
2,-44,18,1,0,3,176,0,2,15,15,17,1,2,NA,NA,NA
2,8,44,1,0,3,176,0,3,15,15,43,3,5,NA,NA,NA
2,-6,52,1,0,3,176,0,4,15,15,51,3,6,NA,NA,NA
2,37,15,1,0,3,176,0,5,15,15,14,6,1,NA,NA,NA
2,-51,4,1,0,3,176,0,6,15,15,3,3,0,NA,NA,NA
2,43,11,1,0,3,176,0,7,15,15,10,2,1,NA,NA,NA
2,-59,20,1,0,3,176,0,8,15,15,19,3,2,NA,NA,NA
2,29,55,1,0,3,176,0,9,15,15,54,6,6,NA,NA,NA
2,38,45,1,0,3,176,0,10,15,15,44,4,5,NA,NA,NA
2,32,41,1,0,3,176,0,11,15,15,40,0,5,NA,NA,NA
2,-23,43,1,0,3,176,0,12,15,15,42,2,5,NA,NA,NA
2,-26,28,1,0,3,176,0,13,15,15,27,3,3,NA,NA,NA
2,48,1,1,0,3,176,0,14,15,15,0,0,0,NA,NA,NA
2,-11,32,1,0,3,176,0,15,15,15,31,7,3,NA,NA,NA
2,48,1,1,0,3,176,0,16,15,15,0,0,0,NA,NA,NA
2,52,1,1,0,3,176,0,17,15,15,0,0,0,NA,NA,NA
2,-33,59,1,0,3,176,0,18,15,15,58,2,7,NA,NA,NA
2,15,22,1,0,3,176,0,19,15,15,21,5,2,NA,NA,NA
2,47,22,1,0,3,176,0,20,15,15,21,5,2,NA,NA,NA
2,20,6,1,0,3,176,0,21,15,15,5,5,0,NA,NA,NA
2,11,6,1,0,3,176,0,22,15,15,5,5,0,NA,NA,NA
2,32,6,1,0,3,176,0,23,15,15,5,5,0,NA,NA,NA
2,40,37,1,0,3,176,0,24,15,15,36,4,4,NA,NA,NA
2,-34,36,1,0,3,176,0,25,15,15,35,3,4,NA,NA,NA
2,7,36,6,0,4,-102,0,1,16,16,35,3,4,NA,NA,NA
2,-39,26,6,0,4,-102,0,2,16,16,25,1,3,NA,NA,NA
2,17,1,6,0,4,-102,0,3,16,16,0,0,0,NA,NA,NA
2,-31,56,6,0,4,-102,0,4,16,16,55,7,6,NA,NA,NA
2,5,30,6,0,4,-102,0,5,16,16,29,5,3,NA,NA,NA
2,13,18,6,0,4,-102,0,6,16,16,17,1,2,NA,NA,NA
2,31,10,6,0,4,-102,0,7,16,16,9,1,1,NA,NA,NA
2,-2,14,6,0,4,-102,0,8,16,16,13,5,1,NA,NA,NA
2,31,28,6,0,4,-102,0,9,16,16,27,3,3,NA,NA,NA
2,25,10,6,0,4,-102,0,10,16,16,9,1,1,NA,NA,NA
2,-55,20,6,0,4,-102,0,11,16,16,19,3,2,NA,NA,NA
2,48,59,6,0,4,-102,0,12,16,16,58,2,7,NA,NA,NA
2,-5,58,6,0,4,-102,0,13,16,16,57,1,7,NA,NA,NA
2,-70,50,6,0,4,-102,0,14,16,16,49,1,6,NA,NA,NA
2,53,42,6,0,4,-102,0,15,16,16,41,1,5,NA,NA,NA
2,47,42,6,0,4,-102,0,16,16,16,41,1,5,NA,NA,NA
2,-31,35,6,0,4,-102,0,17,16,16,34,2,4,NA,NA,NA
2,-20,27,6,0,4,-102,0,18,16,16,26,2,3,NA,NA,NA
2,-51,19,6,0,4,-102,0,19,16,16,18,2,2,NA,NA,NA
2,1,23,6,0,4,-102,0,20,16,16,22,6,2,NA,NA,NA
2,1,23,6,0,4,-102,0,21,16,16,22,6,2,NA,NA,NA
2,5,23,6,0,4,-102,0,22,16,16,22,6,2,NA,NA,NA
2,-24,12,6,0,4,-102,0,23,16,16,11,3,1,NA,NA,NA
2,-12,46,6,0,4,-102,0,24,16,16,45,5,5,NA,NA,NA
2,-46,54,6,0,4,-102,0,25,16,16,53,5,6,NA,NA,NA
2,46,55,3,1,5,3383,0,1,17,17,54,6,6,14,"high",3
2,55,55,3,1,5,3383,0,2,17,17,54,6,6,14,"high",3
2,46,55,3,1,5,3383,0,3,17,17,54,6,6,14,"high",3
2,57,55,3,1,5,3383,0,4,17,17,54,6,6,14,"high",3
2,60,55,3,1,5,3383,0,5,17,17,54,6,6,14,"high",3
2,44,55,3,1,5,3383,0,6,17,17,54,6,6,14,"high",3
2,60,55,3,1,5,3383,0,7,17,17,54,6,6,14,"high",3
2,-37,44,3,1,5,3383,0,8,17,17,43,3,5,14,"high",3
2,-14,35,3,1,5,3383,0,9,17,17,34,2,4,14,"high",3
2,-21,9,3,1,5,3383,0,10,17,17,8,0,1,14,"high",3
2,-44,12,3,1,5,3383,0,11,17,17,11,3,1,14,"high",3
2,-44,38,3,1,5,3383,0,12,17,17,37,5,4,14,"high",3
2,-20,29,3,1,5,3383,0,13,17,17,28,4,3,14,"high",3
2,266,57,3,1,5,3383,1,14,17,17,56,0,7,14,"high",3
2,267,57,3,1,5,3383,1,15,17,17,56,0,7,14,"high",3
2,241,57,3,1,5,3383,1,16,17,17,56,0,7,14,"high",3
2,286,57,3,1,5,3383,1,17,17,17,56,0,7,14,"high",3
